step,loss,tag,run
865,2.6441781520843506,Loss/Train,events.out.tfevents.1753439038.632bc7009bee.7929.0
865,1.820490837097168,Loss/Train,events.out.tfevents.1753472434.65f1a4efc397.2247.1
865,1.791096806526184,Loss/Train,events.out.tfevents.1753520782.a95126dcb42f.3012.1
865,1.7964792251586914,Loss/Train,events.out.tfevents.1753537531.13604414a22d.1972.0
865,1.8086555004119873,Loss/Train,events.out.tfevents.1753618944.ba339405f599.4380.0
866,2.6450157165527344,Loss/Train,events.out.tfevents.1753357516.0031aa403a5c.5658.3
866,2.645331382751465,Loss/Train,events.out.tfevents.1753390655.ed0779e880a2.1826.0
866,2.6441192626953125,Loss/Train,events.out.tfevents.1753439038.632bc7009bee.7929.0
866,1.820479393005371,Loss/Train,events.out.tfevents.1753472434.65f1a4efc397.2247.1
866,1.790627360343933,Loss/Train,events.out.tfevents.1753520782.a95126dcb42f.3012.1
866,1.7973883152008057,Loss/Train,events.out.tfevents.1753537531.13604414a22d.1972.0
866,1.8081761598587036,Loss/Train,events.out.tfevents.1753618944.ba339405f599.4380.0
867,2.645099401473999,Loss/Train,events.out.tfevents.1753357516.0031aa403a5c.5658.3
867,2.645296096801758,Loss/Train,events.out.tfevents.1753390655.ed0779e880a2.1826.0
867,2.6442058086395264,Loss/Train,events.out.tfevents.1753439038.632bc7009bee.7929.0
867,1.8206924200057983,Loss/Train,events.out.tfevents.1753472434.65f1a4efc397.2247.1
867,1.790374517440796,Loss/Train,events.out.tfevents.1753520782.a95126dcb42f.3012.1
867,1.7969328165054321,Loss/Train,events.out.tfevents.1753537531.13604414a22d.1972.0
867,1.8077110052108765,Loss/Train,events.out.tfevents.1753618944.ba339405f599.4380.0
868,2.6450870037078857,Loss/Train,events.out.tfevents.1753357516.0031aa403a5c.5658.3
868,2.645352602005005,Loss/Train,events.out.tfevents.1753390655.ed0779e880a2.1826.0
868,2.6442201137542725,Loss/Train,events.out.tfevents.1753439038.632bc7009bee.7929.0
868,1.8219221830368042,Loss/Train,events.out.tfevents.1753472434.65f1a4efc397.2247.1
868,1.790550708770752,Loss/Train,events.out.tfevents.1753520782.a95126dcb42f.3012.1
868,1.7964004278182983,Loss/Train,events.out.tfevents.1753537531.13604414a22d.1972.0
868,1.8073289394378662,Loss/Train,events.out.tfevents.1753618944.ba339405f599.4380.0
869,2.644923448562622,Loss/Train,events.out.tfevents.1753357516.0031aa403a5c.5658.3
869,2.645252227783203,Loss/Train,events.out.tfevents.1753390655.ed0779e880a2.1826.0
869,2.6443004608154297,Loss/Train,events.out.tfevents.1753439038.632bc7009bee.7929.0
869,1.8231513500213623,Loss/Train,events.out.tfevents.1753472434.65f1a4efc397.2247.1
869,1.790801763534546,Loss/Train,events.out.tfevents.1753520782.a95126dcb42f.3012.1
869,1.7965627908706665,Loss/Train,events.out.tfevents.1753537531.13604414a22d.1972.0
869,1.8073363304138184,Loss/Train,events.out.tfevents.1753618944.ba339405f599.4380.0
870,2.644954204559326,Loss/Train,events.out.tfevents.1753357516.0031aa403a5c.5658.3
870,2.6451852321624756,Loss/Train,events.out.tfevents.1753390655.ed0779e880a2.1826.0
870,2.644242525100708,Loss/Train,events.out.tfevents.1753439038.632bc7009bee.7929.0
870,1.8229297399520874,Loss/Train,events.out.tfevents.1753472434.65f1a4efc397.2247.1
870,1.790504813194275,Loss/Train,events.out.tfevents.1753520782.a95126dcb42f.3012.1
870,1.797166347503662,Loss/Train,events.out.tfevents.1753537531.13604414a22d.1972.0
870,1.8073936700820923,Loss/Train,events.out.tfevents.1753618944.ba339405f599.4380.0
871,2.6450092792510986,Loss/Train,events.out.tfevents.1753357516.0031aa403a5c.5658.3
871,2.645193099975586,Loss/Train,events.out.tfevents.1753390655.ed0779e880a2.1826.0
871,2.6443517208099365,Loss/Train,events.out.tfevents.1753439038.632bc7009bee.7929.0
871,1.8237662315368652,Loss/Train,events.out.tfevents.1753472434.65f1a4efc397.2247.1
871,1.790819525718689,Loss/Train,events.out.tfevents.1753520782.a95126dcb42f.3012.1
871,1.7969684600830078,Loss/Train,events.out.tfevents.1753537531.13604414a22d.1972.0
871,1.8078811168670654,Loss/Train,events.out.tfevents.1753618944.ba339405f599.4380.0
872,2.6450765132904053,Loss/Train,events.out.tfevents.1753357516.0031aa403a5c.5658.3
872,2.64511775970459,Loss/Train,events.out.tfevents.1753390655.ed0779e880a2.1826.0
872,2.64431095123291,Loss/Train,events.out.tfevents.1753439038.632bc7009bee.7929.0
872,1.8243979215621948,Loss/Train,events.out.tfevents.1753472434.65f1a4efc397.2247.1
872,1.7905164957046509,Loss/Train,events.out.tfevents.1753520782.a95126dcb42f.3012.1
872,1.797762155532837,Loss/Train,events.out.tfevents.1753537531.13604414a22d.1972.0
872,1.808430552482605,Loss/Train,events.out.tfevents.1753618944.ba339405f599.4380.0
873,2.6450722217559814,Loss/Train,events.out.tfevents.1753357516.0031aa403a5c.5658.3
873,2.64510178565979,Loss/Train,events.out.tfevents.1753390655.ed0779e880a2.1826.0
873,2.6442601680755615,Loss/Train,events.out.tfevents.1753439038.632bc7009bee.7929.0
873,1.8257231712341309,Loss/Train,events.out.tfevents.1753472434.65f1a4efc397.2247.1
873,1.790184736251831,Loss/Train,events.out.tfevents.1753520782.a95126dcb42f.3012.1
873,1.7982337474822998,Loss/Train,events.out.tfevents.1753537531.13604414a22d.1972.0
873,1.808963656425476,Loss/Train,events.out.tfevents.1753618944.ba339405f599.4380.0
874,2.6450185775756836,Loss/Train,events.out.tfevents.1753357516.0031aa403a5c.5658.3
874,2.644900321960449,Loss/Train,events.out.tfevents.1753390655.ed0779e880a2.1826.0
874,2.6442763805389404,Loss/Train,events.out.tfevents.1753439038.632bc7009bee.7929.0
874,1.8253288269042969,Loss/Train,events.out.tfevents.1753472434.65f1a4efc397.2247.1
874,1.7899609804153442,Loss/Train,events.out.tfevents.1753520782.a95126dcb42f.3012.1
874,1.7985029220581055,Loss/Train,events.out.tfevents.1753537531.13604414a22d.1972.0
874,1.8085758686065674,Loss/Train,events.out.tfevents.1753618944.ba339405f599.4380.0
875,2.6450438499450684,Loss/Train,events.out.tfevents.1753357516.0031aa403a5c.5658.3
875,2.644900321960449,Loss/Train,events.out.tfevents.1753390655.ed0779e880a2.1826.0
875,2.6442737579345703,Loss/Train,events.out.tfevents.1753439038.632bc7009bee.7929.0
875,1.82499361038208,Loss/Train,events.out.tfevents.1753472434.65f1a4efc397.2247.1
875,1.7893122434616089,Loss/Train,events.out.tfevents.1753520782.a95126dcb42f.3012.1
875,1.7988190650939941,Loss/Train,events.out.tfevents.1753537531.13604414a22d.1972.0
875,1.8090167045593262,Loss/Train,events.out.tfevents.1753618944.ba339405f599.4380.0
876,2.6450185775756836,Loss/Train,events.out.tfevents.1753357516.0031aa403a5c.5658.3
876,2.6449694633483887,Loss/Train,events.out.tfevents.1753390655.ed0779e880a2.1826.0
876,2.644249677658081,Loss/Train,events.out.tfevents.1753439038.632bc7009bee.7929.0
876,1.824843168258667,Loss/Train,events.out.tfevents.1753472434.65f1a4efc397.2247.1
876,1.7895164489746094,Loss/Train,events.out.tfevents.1753520782.a95126dcb42f.3012.1
876,1.7986257076263428,Loss/Train,events.out.tfevents.1753537531.13604414a22d.1972.0
876,1.8091145753860474,Loss/Train,events.out.tfevents.1753618944.ba339405f599.4380.0
877,2.645097017288208,Loss/Train,events.out.tfevents.1753357516.0031aa403a5c.5658.3
877,2.644927501678467,Loss/Train,events.out.tfevents.1753390655.ed0779e880a2.1826.0
877,2.6443047523498535,Loss/Train,events.out.tfevents.1753439038.632bc7009bee.7929.0
877,1.825063705444336,Loss/Train,events.out.tfevents.1753472434.65f1a4efc397.2247.1
877,1.7894420623779297,Loss/Train,events.out.tfevents.1753520782.a95126dcb42f.3012.1
877,1.7987295389175415,Loss/Train,events.out.tfevents.1753537531.13604414a22d.1972.0
877,1.808874249458313,Loss/Train,events.out.tfevents.1753618944.ba339405f599.4380.0
878,2.645159959793091,Loss/Train,events.out.tfevents.1753357516.0031aa403a5c.5658.3
878,2.644876480102539,Loss/Train,events.out.tfevents.1753390655.ed0779e880a2.1826.0
878,2.6443545818328857,Loss/Train,events.out.tfevents.1753439038.632bc7009bee.7929.0
878,1.8244411945343018,Loss/Train,events.out.tfevents.1753472434.65f1a4efc397.2247.1
878,1.7897098064422607,Loss/Train,events.out.tfevents.1753520782.a95126dcb42f.3012.1
878,1.7983520030975342,Loss/Train,events.out.tfevents.1753537531.13604414a22d.1972.0
878,1.8084086179733276,Loss/Train,events.out.tfevents.1753618944.ba339405f599.4380.0
879,2.6452136039733887,Loss/Train,events.out.tfevents.1753357516.0031aa403a5c.5658.3
879,2.6448681354522705,Loss/Train,events.out.tfevents.1753390655.ed0779e880a2.1826.0
879,2.6442160606384277,Loss/Train,events.out.tfevents.1753439038.632bc7009bee.7929.0
879,1.8246113061904907,Loss/Train,events.out.tfevents.1753472434.65f1a4efc397.2247.1
879,1.7903881072998047,Loss/Train,events.out.tfevents.1753520782.a95126dcb42f.3012.1
879,1.7983512878417969,Loss/Train,events.out.tfevents.1753537531.13604414a22d.1972.0
879,1.8084551095962524,Loss/Train,events.out.tfevents.1753618944.ba339405f599.4380.0
880,2.6452221870422363,Loss/Train,events.out.tfevents.1753357516.0031aa403a5c.5658.3
880,2.644897222518921,Loss/Train,events.out.tfevents.1753390655.ed0779e880a2.1826.0
880,2.644216537475586,Loss/Train,events.out.tfevents.1753439038.632bc7009bee.7929.0
880,1.8250644207000732,Loss/Train,events.out.tfevents.1753472434.65f1a4efc397.2247.1
880,1.7920202016830444,Loss/Train,events.out.tfevents.1753520782.a95126dcb42f.3012.1
880,1.7986981868743896,Loss/Train,events.out.tfevents.1753537531.13604414a22d.1972.0
880,1.8091024160385132,Loss/Train,events.out.tfevents.1753618944.ba339405f599.4380.0
881,2.645249843597412,Loss/Train,events.out.tfevents.1753357516.0031aa403a5c.5658.3
881,2.644815683364868,Loss/Train,events.out.tfevents.1753390655.ed0779e880a2.1826.0
881,2.6442437171936035,Loss/Train,events.out.tfevents.1753439038.632bc7009bee.7929.0
881,1.825111746788025,Loss/Train,events.out.tfevents.1753472434.65f1a4efc397.2247.1
881,1.7917178869247437,Loss/Train,events.out.tfevents.1753520782.a95126dcb42f.3012.1
881,1.798742413520813,Loss/Train,events.out.tfevents.1753537531.13604414a22d.1972.0
881,1.8091453313827515,Loss/Train,events.out.tfevents.1753618944.ba339405f599.4380.0
882,2.6452553272247314,Loss/Train,events.out.tfevents.1753357516.0031aa403a5c.5658.3
882,2.644742727279663,Loss/Train,events.out.tfevents.1753390655.ed0779e880a2.1826.0
882,2.644247055053711,Loss/Train,events.out.tfevents.1753439038.632bc7009bee.7929.0
882,1.8247605562210083,Loss/Train,events.out.tfevents.1753472434.65f1a4efc397.2247.1
882,1.79150390625,Loss/Train,events.out.tfevents.1753520782.a95126dcb42f.3012.1
882,1.7991225719451904,Loss/Train,events.out.tfevents.1753537531.13604414a22d.1972.0
882,1.8091065883636475,Loss/Train,events.out.tfevents.1753618944.ba339405f599.4380.0
883,2.6452713012695312,Loss/Train,events.out.tfevents.1753357516.0031aa403a5c.5658.3
883,2.6447501182556152,Loss/Train,events.out.tfevents.1753390655.ed0779e880a2.1826.0
883,2.6442763805389404,Loss/Train,events.out.tfevents.1753439038.632bc7009bee.7929.0
883,1.8243588209152222,Loss/Train,events.out.tfevents.1753472434.65f1a4efc397.2247.1
883,1.7913947105407715,Loss/Train,events.out.tfevents.1753520782.a95126dcb42f.3012.1
883,1.800060510635376,Loss/Train,events.out.tfevents.1753537531.13604414a22d.1972.0
883,1.8086762428283691,Loss/Train,events.out.tfevents.1753618944.ba339405f599.4380.0
884,2.64521861076355,Loss/Train,events.out.tfevents.1753357516.0031aa403a5c.5658.3
884,2.6446943283081055,Loss/Train,events.out.tfevents.1753390655.ed0779e880a2.1826.0
884,2.6443328857421875,Loss/Train,events.out.tfevents.1753439038.632bc7009bee.7929.0
884,1.8238245248794556,Loss/Train,events.out.tfevents.1753472434.65f1a4efc397.2247.1
884,1.7919386625289917,Loss/Train,events.out.tfevents.1753520782.a95126dcb42f.3012.1
884,1.799850344657898,Loss/Train,events.out.tfevents.1753537531.13604414a22d.1972.0
884,1.8093544244766235,Loss/Train,events.out.tfevents.1753618944.ba339405f599.4380.0
885,2.6452698707580566,Loss/Train,events.out.tfevents.1753357516.0031aa403a5c.5658.3
885,2.6446876525878906,Loss/Train,events.out.tfevents.1753390655.ed0779e880a2.1826.0
885,2.6443674564361572,Loss/Train,events.out.tfevents.1753439038.632bc7009bee.7929.0
885,1.8233864307403564,Loss/Train,events.out.tfevents.1753472434.65f1a4efc397.2247.1
885,1.7916094064712524,Loss/Train,events.out.tfevents.1753520782.a95126dcb42f.3012.1
885,1.799331784248352,Loss/Train,events.out.tfevents.1753537531.13604414a22d.1972.0
885,1.8096853494644165,Loss/Train,events.out.tfevents.1753618944.ba339405f599.4380.0
886,2.6451869010925293,Loss/Train,events.out.tfevents.1753357516.0031aa403a5c.5658.3
886,2.644723892211914,Loss/Train,events.out.tfevents.1753390655.ed0779e880a2.1826.0
886,2.644366502761841,Loss/Train,events.out.tfevents.1753439038.632bc7009bee.7929.0
886,1.8230050802230835,Loss/Train,events.out.tfevents.1753472434.65f1a4efc397.2247.1
886,1.7913953065872192,Loss/Train,events.out.tfevents.1753520782.a95126dcb42f.3012.1
886,1.7993494272232056,Loss/Train,events.out.tfevents.1753537531.13604414a22d.1972.0
886,1.809185266494751,Loss/Train,events.out.tfevents.1753618944.ba339405f599.4380.0
887,2.6451332569122314,Loss/Train,events.out.tfevents.1753357516.0031aa403a5c.5658.3
887,2.6447646617889404,Loss/Train,events.out.tfevents.1753390655.ed0779e880a2.1826.0
887,2.644362449645996,Loss/Train,events.out.tfevents.1753439038.632bc7009bee.7929.0
887,1.8225054740905762,Loss/Train,events.out.tfevents.1753472434.65f1a4efc397.2247.1
887,1.7910178899765015,Loss/Train,events.out.tfevents.1753520782.a95126dcb42f.3012.1
887,1.8005242347717285,Loss/Train,events.out.tfevents.1753537531.13604414a22d.1972.0
887,1.8087650537490845,Loss/Train,events.out.tfevents.1753618944.ba339405f599.4380.0
888,2.645150661468506,Loss/Train,events.out.tfevents.1753357516.0031aa403a5c.5658.3
888,2.6447908878326416,Loss/Train,events.out.tfevents.1753390655.ed0779e880a2.1826.0
888,2.6444625854492188,Loss/Train,events.out.tfevents.1753439038.632bc7009bee.7929.0
888,1.822421669960022,Loss/Train,events.out.tfevents.1753472434.65f1a4efc397.2247.1
888,1.7915844917297363,Loss/Train,events.out.tfevents.1753520782.a95126dcb42f.3012.1
888,1.800323724746704,Loss/Train,events.out.tfevents.1753537531.13604414a22d.1972.0
888,1.8086779117584229,Loss/Train,events.out.tfevents.1753618944.ba339405f599.4380.0
889,2.6450459957122803,Loss/Train,events.out.tfevents.1753357516.0031aa403a5c.5658.3
889,2.6446704864501953,Loss/Train,events.out.tfevents.1753390655.ed0779e880a2.1826.0
889,2.6443264484405518,Loss/Train,events.out.tfevents.1753439038.632bc7009bee.7929.0
889,1.8229047060012817,Loss/Train,events.out.tfevents.1753472434.65f1a4efc397.2247.1
889,1.79122793674469,Loss/Train,events.out.tfevents.1753520782.a95126dcb42f.3012.1
889,1.7996344566345215,Loss/Train,events.out.tfevents.1753537531.13604414a22d.1972.0
889,1.8091541528701782,Loss/Train,events.out.tfevents.1753618944.ba339405f599.4380.0
890,2.645037889480591,Loss/Train,events.out.tfevents.1753357516.0031aa403a5c.5658.3
890,2.6446964740753174,Loss/Train,events.out.tfevents.1753390655.ed0779e880a2.1826.0
890,2.6443939208984375,Loss/Train,events.out.tfevents.1753439038.632bc7009bee.7929.0
890,1.8230204582214355,Loss/Train,events.out.tfevents.1753472434.65f1a4efc397.2247.1
890,1.7916607856750488,Loss/Train,events.out.tfevents.1753520782.a95126dcb42f.3012.1
890,1.7993407249450684,Loss/Train,events.out.tfevents.1753537531.13604414a22d.1972.0
890,1.8086669445037842,Loss/Train,events.out.tfevents.1753618944.ba339405f599.4380.0
891,2.645078420639038,Loss/Train,events.out.tfevents.1753357516.0031aa403a5c.5658.3
891,2.644670009613037,Loss/Train,events.out.tfevents.1753390655.ed0779e880a2.1826.0
891,2.644273519515991,Loss/Train,events.out.tfevents.1753439038.632bc7009bee.7929.0
891,1.8230247497558594,Loss/Train,events.out.tfevents.1753472434.65f1a4efc397.2247.1
891,1.7913544178009033,Loss/Train,events.out.tfevents.1753520782.a95126dcb42f.3012.1
891,1.800035834312439,Loss/Train,events.out.tfevents.1753537531.13604414a22d.1972.0
891,1.8079818487167358,Loss/Train,events.out.tfevents.1753618944.ba339405f599.4380.0
892,2.645153760910034,Loss/Train,events.out.tfevents.1753357516.0031aa403a5c.5658.3
892,2.6445841789245605,Loss/Train,events.out.tfevents.1753390655.ed0779e880a2.1826.0
892,2.6442885398864746,Loss/Train,events.out.tfevents.1753439038.632bc7009bee.7929.0
892,1.8226845264434814,Loss/Train,events.out.tfevents.1753472434.65f1a4efc397.2247.1
892,1.7920212745666504,Loss/Train,events.out.tfevents.1753520782.a95126dcb42f.3012.1
892,1.7995045185089111,Loss/Train,events.out.tfevents.1753537531.13604414a22d.1972.0
892,1.8080778121948242,Loss/Train,events.out.tfevents.1753618944.ba339405f599.4380.0
893,2.645195245742798,Loss/Train,events.out.tfevents.1753357516.0031aa403a5c.5658.3
893,2.6445107460021973,Loss/Train,events.out.tfevents.1753390655.ed0779e880a2.1826.0
893,2.6442112922668457,Loss/Train,events.out.tfevents.1753439038.632bc7009bee.7929.0
893,1.822036862373352,Loss/Train,events.out.tfevents.1753472434.65f1a4efc397.2247.1
893,1.7915209531784058,Loss/Train,events.out.tfevents.1753520782.a95126dcb42f.3012.1
893,1.7992278337478638,Loss/Train,events.out.tfevents.1753537531.13604414a22d.1972.0
893,1.8077830076217651,Loss/Train,events.out.tfevents.1753618944.ba339405f599.4380.0
894,2.6451311111450195,Loss/Train,events.out.tfevents.1753357516.0031aa403a5c.5658.3
894,2.644554853439331,Loss/Train,events.out.tfevents.1753390655.ed0779e880a2.1826.0
894,2.6442618370056152,Loss/Train,events.out.tfevents.1753439038.632bc7009bee.7929.0
894,1.8218369483947754,Loss/Train,events.out.tfevents.1753472434.65f1a4efc397.2247.1
894,1.7914105653762817,Loss/Train,events.out.tfevents.1753520782.a95126dcb42f.3012.1
894,1.8000819683074951,Loss/Train,events.out.tfevents.1753537531.13604414a22d.1972.0
894,1.8073409795761108,Loss/Train,events.out.tfevents.1753618944.ba339405f599.4380.0
895,2.6450655460357666,Loss/Train,events.out.tfevents.1753357516.0031aa403a5c.5658.3
895,2.6446237564086914,Loss/Train,events.out.tfevents.1753390655.ed0779e880a2.1826.0
895,2.6443185806274414,Loss/Train,events.out.tfevents.1753439038.632bc7009bee.7929.0
895,1.821655511856079,Loss/Train,events.out.tfevents.1753472434.65f1a4efc397.2247.1
895,1.7913819551467896,Loss/Train,events.out.tfevents.1753520782.a95126dcb42f.3012.1
895,1.799472451210022,Loss/Train,events.out.tfevents.1753537531.13604414a22d.1972.0
895,1.8077811002731323,Loss/Train,events.out.tfevents.1753618944.ba339405f599.4380.0
896,2.6450154781341553,Loss/Train,events.out.tfevents.1753357516.0031aa403a5c.5658.3
896,2.6446759700775146,Loss/Train,events.out.tfevents.1753390655.ed0779e880a2.1826.0
896,2.6443915367126465,Loss/Train,events.out.tfevents.1753439038.632bc7009bee.7929.0
896,1.8214905261993408,Loss/Train,events.out.tfevents.1753472434.65f1a4efc397.2247.1
896,1.7929737567901611,Loss/Train,events.out.tfevents.1753520782.a95126dcb42f.3012.1
896,1.7994354963302612,Loss/Train,events.out.tfevents.1753537531.13604414a22d.1972.0
896,1.807713270187378,Loss/Train,events.out.tfevents.1753618944.ba339405f599.4380.0
897,2.644850015640259,Loss/Train,events.out.tfevents.1753357516.0031aa403a5c.5658.3
897,2.6446971893310547,Loss/Train,events.out.tfevents.1753390655.ed0779e880a2.1826.0
897,2.6444506645202637,Loss/Train,events.out.tfevents.1753439038.632bc7009bee.7929.0
897,1.8215306997299194,Loss/Train,events.out.tfevents.1753472434.65f1a4efc397.2247.1
897,1.79328453540802,Loss/Train,events.out.tfevents.1753520782.a95126dcb42f.3012.1
897,1.7996923923492432,Loss/Train,events.out.tfevents.1753537531.13604414a22d.1972.0
897,1.8076955080032349,Loss/Train,events.out.tfevents.1753618944.ba339405f599.4380.0
898,2.6449103355407715,Loss/Train,events.out.tfevents.1753357516.0031aa403a5c.5658.3
898,2.6446330547332764,Loss/Train,events.out.tfevents.1753390655.ed0779e880a2.1826.0
898,2.6443018913269043,Loss/Train,events.out.tfevents.1753439038.632bc7009bee.7929.0
898,1.8211065530776978,Loss/Train,events.out.tfevents.1753472434.65f1a4efc397.2247.1
898,1.792708158493042,Loss/Train,events.out.tfevents.1753520782.a95126dcb42f.3012.1
898,1.8003277778625488,Loss/Train,events.out.tfevents.1753537531.13604414a22d.1972.0
898,1.8076329231262207,Loss/Train,events.out.tfevents.1753618944.ba339405f599.4380.0
899,2.6448373794555664,Loss/Train,events.out.tfevents.1753357516.0031aa403a5c.5658.3
899,2.6445982456207275,Loss/Train,events.out.tfevents.1753390655.ed0779e880a2.1826.0
899,2.644257068634033,Loss/Train,events.out.tfevents.1753439038.632bc7009bee.7929.0
899,1.8212529420852661,Loss/Train,events.out.tfevents.1753472434.65f1a4efc397.2247.1
899,1.7928029298782349,Loss/Train,events.out.tfevents.1753520782.a95126dcb42f.3012.1
899,1.8008657693862915,Loss/Train,events.out.tfevents.1753537531.13604414a22d.1972.0
899,1.807788610458374,Loss/Train,events.out.tfevents.1753618944.ba339405f599.4380.0
900,2.644619941711426,Loss/Train,events.out.tfevents.1753357516.0031aa403a5c.5658.3
900,2.6446197032928467,Loss/Train,events.out.tfevents.1753390655.ed0779e880a2.1826.0
900,2.6442763805389404,Loss/Train,events.out.tfevents.1753439038.632bc7009bee.7929.0
900,1.8210797309875488,Loss/Train,events.out.tfevents.1753472434.65f1a4efc397.2247.1
900,1.794209361076355,Loss/Train,events.out.tfevents.1753520782.a95126dcb42f.3012.1
900,1.8007862567901611,Loss/Train,events.out.tfevents.1753537531.13604414a22d.1972.0
900,1.807792067527771,Loss/Train,events.out.tfevents.1753618944.ba339405f599.4380.0
901,2.6446189880371094,Loss/Train,events.out.tfevents.1753357516.0031aa403a5c.5658.3
901,2.644667625427246,Loss/Train,events.out.tfevents.1753390655.ed0779e880a2.1826.0
901,2.6442301273345947,Loss/Train,events.out.tfevents.1753439038.632bc7009bee.7929.0
901,1.8205592632293701,Loss/Train,events.out.tfevents.1753472434.65f1a4efc397.2247.1
901,1.793899416923523,Loss/Train,events.out.tfevents.1753520782.a95126dcb42f.3012.1
901,1.8015058040618896,Loss/Train,events.out.tfevents.1753537531.13604414a22d.1972.0
901,1.8083420991897583,Loss/Train,events.out.tfevents.1753618944.ba339405f599.4380.0
902,2.644641399383545,Loss/Train,events.out.tfevents.1753357516.0031aa403a5c.5658.3
902,2.64448618888855,Loss/Train,events.out.tfevents.1753390655.ed0779e880a2.1826.0
902,2.6442301273345947,Loss/Train,events.out.tfevents.1753439038.632bc7009bee.7929.0
902,1.8209911584854126,Loss/Train,events.out.tfevents.1753472434.65f1a4efc397.2247.1
902,1.794259786605835,Loss/Train,events.out.tfevents.1753520782.a95126dcb42f.3012.1
902,1.8014243841171265,Loss/Train,events.out.tfevents.1753537531.13604414a22d.1972.0
902,1.8084936141967773,Loss/Train,events.out.tfevents.1753618944.ba339405f599.4380.0
903,2.644592523574829,Loss/Train,events.out.tfevents.1753357516.0031aa403a5c.5658.3
903,2.644545316696167,Loss/Train,events.out.tfevents.1753390655.ed0779e880a2.1826.0
903,2.644249200820923,Loss/Train,events.out.tfevents.1753439038.632bc7009bee.7929.0
903,1.8214411735534668,Loss/Train,events.out.tfevents.1753472434.65f1a4efc397.2247.1
903,1.7944624423980713,Loss/Train,events.out.tfevents.1753520782.a95126dcb42f.3012.1
903,1.8012535572052002,Loss/Train,events.out.tfevents.1753537531.13604414a22d.1972.0
903,1.8084747791290283,Loss/Train,events.out.tfevents.1753618944.ba339405f599.4380.0
904,2.644641637802124,Loss/Train,events.out.tfevents.1753357516.0031aa403a5c.5658.3
904,2.6445703506469727,Loss/Train,events.out.tfevents.1753390655.ed0779e880a2.1826.0
904,2.6441831588745117,Loss/Train,events.out.tfevents.1753439038.632bc7009bee.7929.0
904,1.8220621347427368,Loss/Train,events.out.tfevents.1753472434.65f1a4efc397.2247.1
904,1.7941455841064453,Loss/Train,events.out.tfevents.1753520782.a95126dcb42f.3012.1
904,1.8010787963867188,Loss/Train,events.out.tfevents.1753537531.13604414a22d.1972.0
904,1.8083062171936035,Loss/Train,events.out.tfevents.1753618944.ba339405f599.4380.0
905,2.6445772647857666,Loss/Train,events.out.tfevents.1753357516.0031aa403a5c.5658.3
905,2.6445493698120117,Loss/Train,events.out.tfevents.1753390655.ed0779e880a2.1826.0
905,2.6442556381225586,Loss/Train,events.out.tfevents.1753439038.632bc7009bee.7929.0
905,1.8220967054367065,Loss/Train,events.out.tfevents.1753472434.65f1a4efc397.2247.1
905,1.7938729524612427,Loss/Train,events.out.tfevents.1753520782.a95126dcb42f.3012.1
905,1.8013627529144287,Loss/Train,events.out.tfevents.1753537531.13604414a22d.1972.0
905,1.8083558082580566,Loss/Train,events.out.tfevents.1753618944.ba339405f599.4380.0
906,2.6447625160217285,Loss/Train,events.out.tfevents.1753357516.0031aa403a5c.5658.3
906,2.6445770263671875,Loss/Train,events.out.tfevents.1753390655.ed0779e880a2.1826.0
906,2.6442277431488037,Loss/Train,events.out.tfevents.1753439038.632bc7009bee.7929.0
906,1.8222401142120361,Loss/Train,events.out.tfevents.1753472434.65f1a4efc397.2247.1
906,1.7936432361602783,Loss/Train,events.out.tfevents.1753520782.a95126dcb42f.3012.1
906,1.8011196851730347,Loss/Train,events.out.tfevents.1753537531.13604414a22d.1972.0
906,1.8088902235031128,Loss/Train,events.out.tfevents.1753618944.ba339405f599.4380.0
907,2.6447885036468506,Loss/Train,events.out.tfevents.1753357516.0031aa403a5c.5658.3
907,2.64457631111145,Loss/Train,events.out.tfevents.1753390655.ed0779e880a2.1826.0
907,2.644211769104004,Loss/Train,events.out.tfevents.1753439038.632bc7009bee.7929.0
907,1.8225593566894531,Loss/Train,events.out.tfevents.1753472434.65f1a4efc397.2247.1
907,1.7929980754852295,Loss/Train,events.out.tfevents.1753520782.a95126dcb42f.3012.1
907,1.801491141319275,Loss/Train,events.out.tfevents.1753537531.13604414a22d.1972.0
907,1.8088550567626953,Loss/Train,events.out.tfevents.1753618944.ba339405f599.4380.0
908,2.6448185443878174,Loss/Train,events.out.tfevents.1753357516.0031aa403a5c.5658.3
908,2.644577741622925,Loss/Train,events.out.tfevents.1753390655.ed0779e880a2.1826.0
908,2.6442623138427734,Loss/Train,events.out.tfevents.1753439038.632bc7009bee.7929.0
908,1.8225899934768677,Loss/Train,events.out.tfevents.1753472434.65f1a4efc397.2247.1
908,1.793236494064331,Loss/Train,events.out.tfevents.1753520782.a95126dcb42f.3012.1
908,1.8017897605895996,Loss/Train,events.out.tfevents.1753537531.13604414a22d.1972.0
908,1.8085435628890991,Loss/Train,events.out.tfevents.1753618944.ba339405f599.4380.0
909,2.644752025604248,Loss/Train,events.out.tfevents.1753357516.0031aa403a5c.5658.3
909,2.6444735527038574,Loss/Train,events.out.tfevents.1753390655.ed0779e880a2.1826.0
909,2.6442983150482178,Loss/Train,events.out.tfevents.1753439038.632bc7009bee.7929.0
909,1.8221244812011719,Loss/Train,events.out.tfevents.1753472434.65f1a4efc397.2247.1
